Facility ID;Facility Name;Location (lat/lon);Address;city;county;Zip;state;rating(google);Website;Contact email;Contact Phone
ChIJrbzm5G_SFogRQNnudqFpN1k;Brookdale South Bend;41.7084758/-86.2058917;17441 IN-23, South Bend, IN 46635, USA;city;Clay Township;46635;St. Joseph County;;https://www.brookdale.com/en/communities/brookdale-south-bend.html;N/A;(574) 807-6020
ChIJKwIkq7vOFogR6vFKH-gYKGw;Primrose Retirement Community Mishawaka;41.6299154/-86.1681588;820 Fulmer Rd, Mishawaka, IN 46544, USA;city;Penn Township;46544;St. Joseph County;5;http://www.primroseretirement.com/mishawaka-indiana-senior-living-communities/;N/A;(574) 231-7456
ChIJtT18isnkFYgRYV4eqIaVfwg;Memorial Park Estates;41.07542689999999/-85.11071989999999;2024 Maumee Ave, Fort Wayne, IN 46803, USA;city;Fort Wayne;46803;Wayne Township;;N/A;N/A;(260) 424-7275
ChIJNQIDSFrHFogRWbwETfYVfLk;Miller's Senior Living Community;41.538897/-86.024289;303 N Washington St, Wakarusa, IN 46573, USA;city;Olive Township;46573;Elkhart County;;http://www.millersseniorliving.com/wakarusa-assisted-living;N/A;(574) 862-4511
ChIJLyaTDTvSFogRxUvL74fiOrM;Brookdale Granger;41.7245997/-86.1737009;430 Cleveland Road East, Granger, IN 46530, USA;city;IN;46530;United States;;https://www.brookdale.com/en/communities/brookdale-granger.html;N/A;(317) 324-9560
ChIJif3XopniFYgRcBceNVrVfOE;Lutheran Life Villages - The Village at Pine Valley;41.1705002/-85.1297788;9802 Coldwater Rd, Fort Wayne, IN 46825, USA;city;Washington Township;46825;Allen County;;http://lutheranlifevillages.org/communities/the-village-at-pine-valley;N/A;(260) 469-0600
ChIJ_621Srf6FYgRpHjRQXuVL7g;Adam & Bruce Apartments;41.031087/-85.09728299999999;5910 Hessen Cassel Rd, Fort Wayne, IN 46816, USA;city;Fort Wayne;46816;Adams Township;4.5;http://www.rhf.org/location/adam-bruce-apartments/;N/A;(260) 447-3496
ChIJzyn0Vm1WFIgRgQY8T8JzTAY;Brookdale Marion;40.57489939999999/-85.69501439999999;2452 W Kem Rd, Marion, IN 46952, USA;city;Pleasant Township;46952;Grant County;5;https://www.brookdale.com/en/communities/brookdale-marion-indiana.html;N/A;(765) 252-0456
ChIJR9cQi_XmFYgRBcZthxnFsBs;Home Is Where the Heart Is Let;41.061377/-85.2140721;5634 W Jefferson Blvd, Fort Wayne, IN 46804, USA;city;Wayne Township;46804;Allen County;3.7;http://www.homecareisheart.net/index.html;N/A;(260) 387-6369
ChIJue4pX0UgPogRM52B88hZvfI;Evergreen Court Apartments;40.817297/-84.909053;1145 Mercer Ave, Decatur, IN 46733, USA;city;Washington Township;46733;Adams County;;N/A;N/A;(260) 724-2145
ChIJjRBBtgwwFIgRLRd6Dp76y3s;Timbercrest Senior Living;41.0240567/-85.7584189;2201 East St, North Manchester, IN 46962, USA;city;Chester Township;46962;Wabash County;5;http://timbercrest.org/;N/A;(260) 982-2118
ChIJGdewZqEoFogRcdEpyN7yzSo;Cameron Woods, senior living community;41.6540954/-85.00825039999999;712 Cameron Woods Dr, Angola, IN 46703, USA;city;Pleasant Township;46703;Steuben County;;http://www.cameronwoods.net/;N/A;(260) 624-2197
ChIJRZo6gvYUFogRpEDvjyUltvg;Lutheran Life Villages - Village at Kendallville;41.447879/-85.233801;351 N Allen Chapel Rd, Kendallville, IN 46755, USA;city;Wayne Township;46755;Noble County;4.5;http://lutheranlifevillages.org/communities/the-village-at-kendallville;N/A;(260) 347-2256
ChIJpTDwuLsbFogRDyDux3JFA2M;Betz Nursing Home;41.3897509/-85.05212499999999;116 Betz Rd, Auburn, IN 46706, USA;city;Union Township;46706;DeKalb County;2.7;http://www.ascseniorcare.com/location/betz-nursing-home/?utm_source=google&utm_medium=organic&utm_content=auburn-as5&utm_campaign=maps;N/A;(260) 925-3814
ChIJUTUzG0ATFogRxzszpW0r8u0;Chandler House;41.4041799/-85.25197799999999;2879 S Lima Rd, Kendallville, IN 46755, USA;city;Allen Township;46755;Noble County;;N/A;N/A;(260) 349-1030
ChIJS2ASk_vmFYgRzDu8Rvwwl24;Senior Solutions;41.067564/-85.226187;6339 Constitution Dr, Fort Wayne, IN 46804, USA;city;Wayne Township;46804;Allen County;;N/A;N/A;(260) 459-2200
ChIJOeZc3HSRFYgRmxluOpv1XDc;Christian Care Retirement Comm;40.7557011/-85.151302;720 E Dustman Rd, Bluffton, IN 46714, USA;city;Lancaster Township;46714;Wells County;5;http://www.christiancarerc.org/;N/A;(260) 565-3000
ChIJP6q9-oY6FIgR4fj0oxN5xBU;Peabody Retirement Community;41.006034/-85.776561;400 W 7th St, North Manchester, IN 46962, USA;city;Chester Township;46962;Wabash County;3.5;http://www.peabodyrc.org/;N/A;(260) 982-8616
ChIJr5lSXJrkFYgRrwy5rk97PXk;Life Care Center of Fort Wayne;41.08980630000001/-85.1349687;1649 Spy Run Ave, Fort Wayne, IN 46805, USA;city;Fort Wayne;46805;Wayne Township;3.8;http://lifecarecenteroffortwaynein.com/;N/A;(260) 422-8520
ChIJlyeBYzVBFIgRF4vCSbPjhFk;Bickford Senior Living of Wabash;40.8240782/-85.8494666;3037 Niccum Rd, Wabash, IN 46992, USA;city;Noble Township;46992;Wabash County;5;http://www.enrichinghappiness.com/branch/bickford-of-wabash;N/A;(260) 569-2000
ChIJdy4P5O6ga4gREpoUEegRKUg;Four Seasons Retirement Center;39.21862369999999/-85.87462859999999;1901 Taylor Rd, Columbus, IN 47203, USA;city;Columbus Township;47203;Bartholomew County;4.6;http://www.fourseasonsretirement.com/;N/A;(812) 372-8481
ChIJ61Pz5OKea4gRe0sknpteyq0;Greentree At Columbus;39.1977298/-85.97602929999999;4895 Pine Ridge Dr, Columbus, IN 47201, USA;city;Columbus Township;47201;Bartholomew County;2.8;http://www.provisionliving.com/Columbus-IN-Assisted-Living-greentree-at-westwood;N/A;(812) 342-2148
ChIJ3fqtQuqga4gR-Wx7HUr3pQY;Keepsake Village of Columbus;39.2244245/-85.87089209999999;2564 Fox Pointe Dr, Columbus, IN 47203, USA;city;Columbus Township;47203;Bartholomew County;2.3;http://www.capitalsenior.com/keepsakevillageofcolumbus/;N/A;(866) 962-7609
ChIJfauD6tGha4gR6u81c_lmqDM;FirstLight HomeCare South Central;39.2203781/-85.9038046;2205 Central Ave, Columbus, IN 47201, USA;city;Columbus Township;47201;Bartholomew County;;http://www.firstlighthomecare.com/home-healthcare-south-central-indiana/;N/A;(812) 269-3800
ChIJ61Pz5OKea4gRn2Wrd7TI6z4;GreenTree at Westwood;39.1975388/-85.97347529999999;4895 Pine Ridge Dr, Columbus, IN 47201, USA;city;Columbus Township;47201;Bartholomew County;5;http://www.greentreewestwood.com/;N/A;(812) 342-2148
ChIJEWKfknGga4gRpxq9d6qBsCo;Parkside Court;39.24014499999999/-85.905142;3660 Central Ave, Columbus, IN 47203, USA;city;Columbus Township;47203;Bartholomew County;4.7;http://www.holidaytouch.com/our-communities/parkside-court?utm_source=Local&utm_medium=organic&utm_term=5404&utm_content=IL&utm_campaign=gmb;N/A;(812) 618-1840
ChIJE-5IAHega4gRcpxPbxRGFp4;Silver Oaks Health Campus;39.2454615/-85.9022375;2011 Chapa Dr, Columbus, IN 47203, USA;city;Columbus Township;47203;Bartholomew County;3;http://www.silveroakshc.com/;N/A;(812) 373-0787
ChIJEUGyTcaga4gRCAHbk_qnAIY;Hickory Creek At Columbus;39.2237453/-85.8605759;5480 E 25th St, Columbus, IN 47203, USA;city;Columbus Township;47203;Bartholomew County;5;http://www.hickorycreekhealthcare.org/columbus/;N/A;(812) 372-6136
ChIJW7XgwDTNjIgRp7i873g57Is;Senior Center Services;39.2038423/-85.92501799999999;900 Lindsey St, Columbus, IN 47201, USA;city;Columbus Township;47201;Bartholomew County;;N/A;N/A;(812) 376-9241
ChIJbfuhFEqga4gRKwHR_C2XdQc;Central Park Place;39.211905/-85.9085458;1500 13th St, Columbus, IN 47201, USA;city;Columbus Township;47201;Bartholomew County;5;https://yournextplacetolive.com/senior-living/central-park-place/;N/A;(812) 799-1165
ChIJI5Ao3DsHa4gRjaDpeI9e6Yg;The Hartsville House Senior Living;39.267679/-85.698498;150 E Harrison, St, Hartsville, IN 47244, USA;city;Haw Creek Township;47244;Bartholomew County;;N/A;N/A;N/A
ChIJ2STYB5Zua4gRGgKRLUhZtuI;Morning Pointe of Franklin;39.48013529999999/-86.0269806;75 S Milford Dr, Franklin, IN 46131, USA;city;Needham Township;46131;Johnson County;5;https://www.morningpointe.com/locations/franklin/;N/A;(317) 736-4665
ChIJ523rSqpca4gR7r25Q0Di5Tc;American Senior Communities;39.666785/-86.09724199999999;6900 Gray Rd, Indianapolis, IN 46237, USA;city;Indianapolis;46237;Perry Township;3.3;http://www.ascseniorcare.com/?utm_source=google&utm_medium=organic&utm_content=indianapolis-asc001&utm_campaign=maps;N/A;(317) 788-2500
ChIJJzxkCR-_a4gRAWjEyTT7Kx4;Seymour Crossing;38.95362859999999/-85.87071;707 S Jackson Park Dr, Seymour, IN 47274, USA;city;Jackson Township;47274;Jackson County;4;http://www.ascseniorcare.com/location/seymour-crossing/?utm_source=google&utm_medium=organic&utm_content=seymour-as158&utm_campaign=maps;N/A;(812) 522-2416
ChIJ1ff3a3Bca4gR9Ecu4RhrGNg;The Wellington at Southport;39.6608918/-86.1459318;7212 US-31, Indianapolis, IN 46227, USA;city;Indianapolis;46227;Perry Township;2.6;http://www.capitalsenior.com/wellingtonatsouthport/;N/A;(866) 661-9531
ChIJF-400ouibIgRFXIFdo7IEy0;Miller's Senior Living Community;39.61124199999999/-86.381361;225 W Harrison St, Mooresville, IN 46158, USA;city;Brown Township;46158;Morgan County;3.7;http://www.millersseniorliving.com/mooresville-assisted-living;N/A;(317) 834-6892
ChIJr60dwz5na4gRgIE-mCTAZ34;Aspen Trace Family-first Senior Living;39.5709606/-86.16057859999999;3154 S State Rd 135, Greenwood, IN 46143, USA;city;White River Township;46143;Johnson County;2.2;http://www.aspentrace.us/;N/A;(317) 535-3344
ChIJb2kpBIpba4gRud8TLMCbQAA;Forest Creek Commons;39.67149/-86.149373;6510 N U.S. 31, Indianapolis, IN 46227, USA;city;Indianapolis;46227;Perry Township;5;https://www.fivestarseniorliving.com/communities/in/indianapolis/forest-creek-commons;N/A;(317) 783-4663
ChIJHVMog3NmbIgRsfHEtQFVAfA;Brookdale Bloomington;39.1267832/-86.50535789999999;3802 S Sare Rd, Bloomington, IN 47401, USA;city;Perry Township;47401;Monroe County;2.5;https://www.brookdale.com/en/communities/brookdale-bloomington.html;N/A;(812) 558-2470
ChIJXd3j_sxMa4gRyotyTalgoQ0;Miller's Senior Living Community;39.911428/-86.039996;8400 Clearvista Pl, Indianapolis, IN 46256, USA;city;Lawrence Township;46256;Marion County;3.8;http://www.millersmerrymanor.com/locations/castleton;N/A;(317) 841-4187
ChIJw8YujWlva4gRIRyvsZAT0CE;Franklin Meadows;39.4818274/-86.0824399;1285 W Jefferson St, Franklin, IN 46131, USA;city;Franklin Township;46131;Johnson County;3.7;http://www.ascseniorcare.com/location/franklin-meadows/?utm_source=google&utm_medium=organic&utm_content=franklin-46&utm_campaign=maps;N/A;(317) 736-9113
ChIJ_4Mvju8Za4gRJbJQ2u2DW9M;McKay Manor;39.5038854/-85.75586249999999;1473 E McKay Rd, Shelbyville, IN 46176, USA;city;Addison Township;46176;Shelby County;5;https://www.fivestarseniorliving.com/communities/in/shelbyville/mckay-manor;N/A;(317) 398-3100
ChIJJ2h1pCy5a4gR3b-l2k6l4Tw;Seymour Place;38.96098769999999/-85.84662209999999;2288 Nicholas Ct, Seymour, IN 47274, USA;city;Jackson Township;47274;Jackson County;;http://www.enlivant.com/communities/indiana/seymour-place-seymour;N/A;(812) 202-4189
ChIJCxtgPCpNa4gRHqTIfWbL6LE;Brookdale Castleton;39.910402/-86.054417;8480 Craig St, Indianapolis, IN 46250, USA;city;Indianapolis;46250;Lawrence Township;4;https://www.brookdale.com/en/communities/brookdale-castleton.html;N/A;(317) 991-1069
ChIJOZRfOEqga4gRwqj6qgW1cFA;Thrive Alliance, Inc.;39.2114366/-85.9082473;1531 13th St # G900, Columbus, IN 47201, USA;city;Columbus;47201;Columbus Township;4;http://www.thrive-alliance.org/;N/A;(812) 372-6918
ChIJfQIHCRpkbIgRYSKcQlkuQ3s;Bell Trace Senior Living Community;39.17010399999999/-86.48971399999999;800 N. Bell Trace Circle, Bloomington, IN 47408, USA;city;IN;47408;United States;5;http://www.belltrace.com/;N/A;(812) 332-2355
ChIJi47BlFZca4gRXRCw8sLQ-Po;University Heights Health & Living Community;39.63794900000001/-86.133613;1380 E County Line Rd S, Indianapolis, IN 46227, USA;city;Marion County;46227;Indiana;2.8;http://www.university-heights.us/;N/A;(317) 885-7050
ChIJ-daydcJmbIgRv4g7FeZv1V0;Gentry Park Bloomington Senior Living Community;39.1577022/-86.4713757;901 S Hastings Dr, Bloomington, IN 47401, USA;city;Perry Township;47401;Monroe County;4;http://gentryparkbloomington.com/;N/A;(812) 668-1200
ChIJGQ5AUSZba4gR60_5GJzEfUo;Altenheim Family-first Senior Living;39.7073473/-86.1056385;3525 E Hanna Ave, Indianapolis, IN 46237, USA;city;Indianapolis;46237;Perry Township;4.6;http://www.altenheimseniorliving.com/;N/A;(317) 788-4261
ChIJoQGc7whJa4gR1neJCWjLXhM;Bloom at German Church Senior Living Facility;39.8002495/-85.9748381;2250 Harvest Moon Dr, Indianapolis, IN 46229, USA;city;Indianapolis;46229;Warren Township;5;http://www.bloomatgermanchurch.com/;N/A;(317) 249-8092
ChIJURfpFuVua4gRmq0NU3NdIM0;Compass Park;39.4726179/-86.0444632;690 State St, Franklin, IN 46131, USA;city;Franklin Township;46131;Johnson County;5;http://www.compasspark.org/;N/A;(317) 736-6141
ChIJk7yqD5WAa4gRbUFdys_-UdM;Brown County Health & Living Community;39.19957499999999/-86.238235;55 E. Willow Street, Nashville, IN 47448, USA;city;IN;47448;United States;2.5;http://www.browncountyhealth.us/;N/A;(812) 988-6666
ChIJt8WTSjFhbIgRQXeX_9WMG3s;Meadowood;39.1908156/-86.52085289999999;2455 N Tamarack Trail, Bloomington, IN 47408, USA;city;Bloomington Township;47408;Monroe County;5;https://www.fivestarseniorliving.com/communities/in/bloomington/meadowood;N/A;(812) 336-7060
ChIJ8-d5ZyX6aogRmMzoTh9I-w8;Crownpointe Senior Living Community;39.32480049999999/-85.4682152;1034 Crown Point, Greensburg, IN 47240, USA;city;Washington Township;47240;Decatur County;5;http://crownpointeliving.com/;N/A;(812) 662-8888
ChIJo9mkDm1Ma4gRoTeV6uEBoLs;Elmcroft of Fort Harrison;39.8545778/-86.0245929;8025 Doubleday Dr, Indianapolis, IN 46216, USA;city;Lawrence Township;46216;Marion County;5;http://www.elmcroft.com/community/elmcroft-of-fort-harrison/;N/A;(317) 546-2845
ChIJiWcpB-5da4gRbpHidGWJpiY;Bickford Senior Living;39.5992957/-86.16024469999999;3021 Stella Drive, Greenwood, IN 46143, USA;city;IN;46143;United States;4.8;http://www.enrichinghappiness.com/branch/bickford-of-greenwood;N/A;(317) 807-3077
ChIJIQLAXTPDaogR5ms4VINwyB4;Miller's Merry Manor;39.6187554/-85.4369014;612 E 11th St, Rushville, IN 46173, USA;city;Rushville Township;46173;Rush County;3;http://www.millersmerrymanor.com/locations/rushville;N/A;(765) 932-4127
ChIJ17_SBcVda4gRj6dQe_8fbkQ;Country Charm;39.617747/-86.162493;3177 Meridian Parke Dr, Greenwood, IN 46142, USA;city;White River Township;46142;Johnson County;5;http://www.capitalsenior.com/countrycharm/;N/A;(866) 661-9512
ChIJJ9Y4uFxna4gRVs1X2TMtfQY;The Hearth at Stones Crossing;39.5823526/-86.15723369999999;2339 S State Rd 135, Greenwood, IN 46143, USA;city;White River Township;46143;Johnson County;3;http://stonescrossing.thehearth.net/;N/A;(317) 215-7228
ChIJQ03YUxdkbIgRv6bRBXhC5Y0;Bell Trace Family-first Senior Living;39.1689365/-86.4894561;N, 725 Bell Trace Cir, Bloomington, IN 47408, USA;city;Bloomington Township;47408;Monroe County;5;http://www.belltrace.com/;N/A;(812) 323-2858
ChIJVTEJRE9da4gRLaVRHzyquAg;Greenwood Village South;39.6011895/-86.1045814;295 Village Ln, Greenwood, IN 46143, USA;city;Pleasant Township;46143;Johnson County;2.3;http://www.greenwoodvillagesouth.com/;N/A;(317) 881-2591
