Facility ID;Facility Name;Location (lat/lon);Address;city;county;Zip;state;rating(google);Website;Contact email;Contact Phone
ChIJD-0Whlbz5YgR4K1SDUZghT0;The Clair Winston House;30.2849931/-82.12488209999999;132 W Stansell Ave, Macclenny, FL 32063, USA;city;Baker County;32063;Florida;;http://www.bakercountyassistedliving.com/;N/A;(904) 402-1079
ChIJh5OCiFQ25IgRVqEjh97svUM;Stratford At Vicar's Landing;30.20351819999999/-81.38646349999999;1004 Vicar's Woods Rd, Ponte Vedra Beach, FL 32082, USA;city;St Johns County;32082;Florida;;http://vicarslanding.com/;N/A;(904) 273-1777
ChIJKxTqPvm65YgRTVGpHqGbtms;E J's Place Inc;30.40785/-81.728354;5045 Doncaster Ave, Jacksonville, FL 32208, USA;city;Jacksonville;32208;Duval County;;http://www.ejsplaceinc.com/contact.html;N/A;(904) 766-3700
ChIJWWPDiYjQ5IgRJCkH2-2PPdY;Magnolia Manor- St. Simon's Island;31.16837779999999/-81.3844318;2255 Frederica Rd, Saint Simons Island, GA 31522, USA;city;Glynn County;31522;Georgia;3.8;http://www.magnoliamanor.com/;N/A;(912) 638-3844
ChIJGcpT4CH_5IgRJTY4w0D5cNs;Quality Health of Fernandina Beach;30.65527009999999/-81.44978860000001;1625 Lime St, Fernandina Beach, FL 32034, USA;city;Nassau County;32034;Florida;2;http://qhfb.com/;N/A;(904) 261-0771
ChIJ0zzieYG65YgR6ldlD41JyZ0;The Inn At Aging Grace;30.406648/-81.69417399999999;2408 Soutel Dr, Jacksonville, FL 32208, USA;city;Jacksonville;32208;Duval County;;N/A;N/A;(904) 738-7626
ChIJuab6AkY-kYgRf_h5NVddnYc;The Meridian at Westwood;30.4563176/-86.6312538;1001 Mar Walt Dr, Fort Walton Beach, FL 32547, USA;city;Okaloosa County;32547;Florida;5;https://www.pacificaseniorliving.com/senior-living/fl/fort-walton-beach/the-meridian-at-westwood;N/A;(877) 797-6067
ChIJJ56Bk69pkYgR2_ITBSG_79E;Twin Cities Pavilion;30.5156674/-86.4692927;1053 E John Sims Pkwy, Niceville, FL 32578, USA;city;Okaloosa County;32578;Florida;5;http://elder-services.org/locations/twin-cities-pavilion/;N/A;(850) 833-9212
ChIJr7CHQEU-kYgRebH6gIQwCKg;Belvedere Commons of Fort Walton Beach;30.4514636/-86.63079019999999;2000 Principal Ln, Fort Walton Beach, FL 32547, USA;city;Okaloosa County;32547;Florida;;http://www.belvederecommonsfortwaltonbeach.com/;N/A;(850) 243-7735
ChIJeXBB9XhAkYgRAC2iR5Ta5L0;Hawthorn House;30.46463409999999/-86.5786375;1200 Hawthorn House Dr, Shalimar, FL 32579, USA;city;Okaloosa County;32579;Florida;4;http://www.afev.us/;N/A;(850) 609-2550
ChIJjegCHxZokYgRpnKvPjeBi3A;Bee Hive Homes of Niceville;30.4954176/-86.43886680000001;4268 Ida Coon Cir, Niceville, FL 32578, USA;city;Okaloosa County;32578;Florida;5;http://beehivehomes.com/;N/A;(850) 897-1462
ChIJw2jD9PY_kYgRWSzssAo4eEs;Air Force Enlisted Village;30.4675767/-86.58317289999999;92 Sunset Ln, Shalimar, FL 32579, USA;city;Okaloosa County;32579;Florida;;http://afev.us/;N/A;(850) 651-3766
ChIJeXBB9XhAkYgR-coneE8hVhw;Air Force Enlisted Village;30.4638222/-86.5798166;30 Holly Ave, Shalimar, FL 32579, USA;city;Okaloosa County;32579;Florida;5;http://www.afev.us/;N/A;(850) 651-2635
ChIJIVgAdjhzkYgRWGHpKPGatMo;Crescent Park Village;30.735777/-86.568771;551 Redstone Ave W # 1-18, Crestview, FL 32536, USA;city;Okaloosa County;32536;Florida;5;http://www.crescentparkvillage.com/;N/A;(850) 683-3997
ChIJnXb_OVldkYgR8Sj0_vnXRfQ;Superior Residences at Bluewater Bay;30.4797869/-86.4120549;4595 FL-20, Niceville, FL 32578, USA;city;Okaloosa County;32578;Florida;;https://bluewaterseniorliving.com/;N/A;(850) 897-7386
ChIJeXBB9XhAkYgR5B2LxkPIL3A;Air Force Enlisted Village;30.46080620000001/-86.5815739;1200 Hawthorn House Dr, Shalimar, FL 32579, USA;city;Okaloosa County;32579;Florida;;http://www.afenlistedwidows.org/;N/A;(850) 651-3013
ChIJYflqxn1bkYgRSFytEsN2_S4;Plan B-Adult Care Solutions;30.38386699999999/-86.384306;12671 US-98, Destin, FL 32550, USA;city;Walton County;32550;Florida;;N/A;N/A;(850) 650-9588
ChIJFYXeugFpkYgRCsYAiHQe658;Superior Residences of Niceville;30.5304583/-86.46165209999999;2300 Partin Dr N, Niceville, FL 32578, USA;city;Okaloosa County;32578;Florida;3;https://superiorniceville.com/;N/A;(850) 897-2244
ChIJlTq4dTw_kYgRtib22U_7An0;Westminster Manor;30.4092396/-86.6071687;40 Windham Ave SE, Fort Walton Beach, FL 32548, USA;city;Okaloosa County;32548;Florida;4;http://www.westminsterretirement.com/westminster-manor;N/A;(850) 244-7162
ChIJDxw9iqh0kYgRF2VzcDqJ07Y;Crestview Manor;30.76256/-86.570893;603 N Pearl St, Crestview, FL 32536, USA;city;Okaloosa County;32536;Florida;5;N/A;N/A;(850) 689-7850
ChIJp7X1mqh0kYgRYQQxApCWwuo;Assisted Living Facility;30.76256/-86.570893;603 N Pearl St, Crestview, FL 32536, USA;city;Okaloosa County;32536;Florida;;N/A;N/A;(850) 689-7851
ChIJ217xhYlzkYgRKHAR-2M8l-Q;Carrington Manor;30.755944/-86.525021;3215 E James Lee Blvd, Crestview, FL 32539, USA;city;Okaloosa County;32539;Florida;1;http://www.caringtonmanor.com/carington-manor.html;N/A;(850) 423-1228
ChIJKT3Henx0kYgRh7wfTeKnN98;Safe & Secure Respite Care Llc;30.765859/-86.53559399999999;3091 Skyline Dr, Crestview, FL 32539, USA;city;Okaloosa County;32539;Florida;;http://www.caringtonmanor.com/safe-and-secure-respite-care.html;N/A;(850) 398-5207
ChIJt5_1DKs_kYgRGshcz7cOlwU;Air Force Enlisted Village;30.4420742/-86.6181948;321 Woodrow St NE, Fort Walton Beach, FL 32547, USA;city;Okaloosa County;32547;Florida;;http://www.afenlistedwidows.org/;N/A;(850) 609-2550
ChIJA1qD1_5nkYgRux3LaEZsHP0;Blake At Blue Water;30.48174169999999/-86.4143624;4595 FL-20, Niceville, FL 32578, USA;city;Okaloosa County;32578;Florida;;N/A;N/A;(850) 678-1500
ChIJKa6jAyxZkYgR2dL_kKlRkU8;SYNERGY HomeCare;30.38872/-86.420789;35008 Emerald Coast Pkwy #401, Destin, FL 32541, USA;city;Destin;32541;Okaloosa County;1;http://www.synergyhomecare.com/agencies/fl/santa-rosa-beach/fl05/;N/A;(850) 687-3965
ChIJG_HKh8ODk4gRTJUiPT7qwHk;Brookdale Panama City;30.1947279/-85.65935429999999;2575 Harrison Ave, Panama City, FL 32405, USA;city;Panama City;32405;Bay County;;https://www.brookdale.com/en/communities/brookdale-panama-city.html;N/A;(850) 583-3873
ChIJEZlHWmcLkYgRJx3-fA3brWE;Easton's Place;30.766176/-86.601023;2301 W James Lee Blvd, Crestview, FL 32536, USA;city;Okaloosa County;32536;Florida;5;http://eastonsplc.com/;N/A;(850) 306-2618
ChIJQ8I8Nu4jkYgRu0-LwQwDrYc;Colonial Pines Mobile Estates;30.4099239/-86.8095204;2101 Colonial Ave, Navarre, FL 32566, USA;city;Santa Rosa County;32566;Florida;5;N/A;N/A;(850) 939-2389
ChIJpaCb1f5nkYgRyV3o7UfThng;Manor At Bluewater Bay;30.4834183/-86.41294049999999;1500 N White Point Rd, Niceville, FL 32578, USA;city;Okaloosa County;32578;Florida;2.8;http://www.manoratbwb.com/;N/A;(850) 897-5592
ChIJ-fOx-zs_kYgRRn27Ag9XXE0;Emerald Coast Health Care;30.408632/-86.6061198;114 Third St SE, Fort Walton Beach, FL 32548, USA;city;Okaloosa County;32548;Florida;3.1;http://emeraldcoasthealthandrehab.com/content/41/contact.html;N/A;(850) 243-6134
ChIJiaGQ_YbRk4gRHxM4IwDsvgs;Stanley House;30.74343400000001/-86.12727;718 Walton Rd, Defuniak Springs, FL 32433, USA;city;Walton County;32433;Florida;5;http://www.stanleyhousealf.com/;N/A;(850) 951-1880
ChIJG8YiuVFBkYgRgX5dw3hIdTc;Destin Senior Center;30.3959959/-86.509146;108 Stahlman Ave, Destin, FL 32541, USA;city;Okaloosa County;32541;Florida;;http://www.cityofdestin.com/;N/A;(850) 424-6415
ChIJq6r67_1nkYgRCLKCxLZOjFo;Leeward Medical;30.48372200000001/-86.41572699999999;4566 FL-20 #102, Niceville, FL 32578, USA;city;Niceville;32578;Okaloosa County;4.8;http://leewardmedicalgroup.com/;N/A;(850) 215-2337
ChIJJ33W3D8_kYgRsukRkHq0Qvw;Okaloosa County Council-Aging;30.4145841/-86.60203749999999;207 Hospital Dr NE, Fort Walton Beach, FL 32548, USA;city;Okaloosa County;32548;Florida;;http://elder-services.org/;N/A;(850) 833-9165
ChIJk_xkrj5zkYgR4Bv5oOL4Ru4;Silvercrest Health and Rehabilitation Center;30.73029799999999/-86.56504;910 Brookmeade Dr, Crestview, FL 32539, USA;city;Okaloosa County;32539;Florida;3;https://www.facebook.com/pages/Silvercrest-Health-and-Rehabilitation-Center/149645045079077;N/A;(850) 682-1903
ChIJk0_JnkM-kYgRGTGGWph_48E;Magnolia Manor Senior Day;30.4534399/-86.63691439999999;141 Barks Dr, Fort Walton Beach, FL 32547, USA;city;Okaloosa County;32547;Florida;5;https://www.magnoliamanorfwb.com/;N/A;(850) 362-6556
ChIJc6Jm74Yf3IgRoyfScJAvacw;Laurel Oaks Senior Apartments;27.2461761/-80.8463091;1801 NW 3rd Ln, Okeechobee, FL 34972, USA;city;Okeechobee County;34972;Florida;;http://www.laureloaksseniorapts.com/;N/A;(863) 467-2680
ChIJiVaIvxkg3IgRX7QXDKZRiWA;Okeechobee Health Care Facility;27.2586757/-80.82815789999999;1646 US-441, Okeechobee, FL 34972, USA;city;Okeechobee County;34972;Florida;4.3;http://okeechobeehealthcare.com/;N/A;(863) 763-2226
ChIJZ41tVfIf3IgRYd0zlXHnLGM;Nurse On Call - Okeechobee;27.2395761/-80.829404;413 S Parrott Ave, Okeechobee, FL 34974, USA;city;Okeechobee County;34974;Florida;;N/A;N/A;(863) 357-0024
ChIJ_wUjKyuV3ogRcYxlufwoT7Y;The Brennity at Tradition;27.2667103/-80.4549712;10685 SW Stony Creek Way, Port St Lucie, FL 34987, USA;city;St Lucie County;34987;Florida;4.4;http://www.brennitytradition.com/;N/A;(772) 345-2700
ChIJS2uGMpvd3ogRy5-Kf_HKZlw;Grand Oaks Assisted Living Home Office;27.1955811/-80.22450119999999;2400 SE Monterey Rd Suite 301, Stuart, FL 34996, USA;city;Stuart;34996;Martin County;;http://www.grandoaks.org/;N/A;(772) 210-3738
ChIJoYR4Yc0f3IgRHqdggmK1n_c;Oaks at Shannon's Crossing;27.20299559999999/-80.82127960000001;833 US-441, Okeechobee, FL 34974, USA;city;Okeechobee County;34974;Florida;3.1;http://www.ruralneighborhoods.org/neighborhoods/building-a-place-to-call-home/oaks-at-shannons-crossing/;N/A;(863) 467-0275
ChIJ4_JwHo9S2YgRhtAaiqsIVoM;Lake Okeechobee Assisted Living;26.824112/-80.646438;120 State Market Rd, Pahokee, FL 33476, USA;city;Palm Beach County;33476;Florida;;N/A;N/A;(561) 924-0010
ChIJeYsd8gzY5ogRuLGJWKG-YOY;CountrySide Lakes;29.1232361/-81.00699639999999;941 Village Trail, Port Orange, FL 32127, USA;city;Port Orange;32127;Volusia County;4.2;http://www.countrysidelakes.com/;N/A;(386) 756-3480
ChIJAwNtTG_Y5ogRYzhdlx136FA;Grace Manor Port Orange;29.133516/-81.0191019;1321 Herbert St, Port Orange, FL 32129, USA;city;Volusia County;32129;Florida;4.9;http://www.gracemanorportorange.com/;N/A;(386) 310-4995
ChIJN-hCJ1cQ54gR6kF1AxFgQbE;Villa Grande On Saxon Apartments;28.9132944/-81.3006103;450 Alessandra Cir, Orange City, FL 32763, USA;city;Orange City;32763;Volusia County;4;http://www.villagrandeonsaxon.com/;N/A;(386) 774-1234
ChIJf8B5s79954gRknD71GaPDHk;Plantation Oaks Senior Living;28.4265289/-81.4023935;9309 S Orange Blossom Trail, Orlando, FL 32837, USA;city;Orange County;32837;Florida;3.6;http://www.poslfl.com/;N/A;(407) 859-7990
ChIJIVMUPpkQ54gR3msF61FwzHY;John Knox Village Marketing Office;28.9417807/-81.2777347;698 Monastery Rd, Orange City, FL 32763, USA;city;Orange City;32763;Volusia County;4;http://www.johnknox.com/;N/A;(386) 775-0788
ChIJx0nvxZtx54gROfdKCuNGBoY;Grand Villa of Altamonte Springs;28.6613129/-81.37646119999999;433 Orange Dr, Altamonte Springs, FL 32701, USA;city;Seminole County;32701;Florida;3.4;http://www.altamontespringsseniorliving.com/;N/A;(407) 287-6328
ChIJqwJEYJaD54gRzhyz2rvKwZk;Serenades by Sonata at West Orange;28.535834/-81.5842119;720 Roper Rd, Winter Garden, FL 34787, USA;city;Orange County;34787;Florida;5;http://www.serenadesbysonata.com/;N/A;(407) 614-8680
ChIJ_aMLDiwX54gRjBDWT5DWBFQ;Sterling Court;28.9079048/-81.2456936;1001 Alabaster Way, Deltona, FL 32725, USA;city;US;32725;32725;4;http://www.holidaytouch.com/our-communities/sterling-court;N/A;(386) 868-4018
ChIJD0a2yP3X5ogRa9RA8poGmUM;Briarwood Active 55+ Resort;29.116029/-80.98073979999999;5640 Christiancy Ave, Port Orange, FL 32127, USA;city;Volusia County;32127;Florida;4.3;http://www.thesman.com/briarwood-daytona-beach-port-orange/;N/A;(386) 761-7947
ChIJ99vRVJxS3YgRgCwWLxPkN2k;American House Zephyrhills;28.265753/-82.18516799999999;38130 Pretty Pond Rd, Zephyrhills, FL 33540, USA;city;Zephyrhills;33540;Pasco County;4.3;http://www.americanhouse.com/senior-living/fl/zephyrhills/american-house-zephyrhills/;N/A;(813) 400-2291
ChIJ211RpsDo3ogRIHQrZPi8PPw;Sunrise Senior Living;27.2874826/-80.2992012;1699 SE Lyngate Dr, Port St Lucie, FL 34952, USA;city;St Lucie County;34952;Florida;;http://www.sunriseseniorliving.com/;N/A;(772) 335-0428
ChIJ36u0kpNo54gR8usdSWaMYck;The Bridge at Orlando;28.5940226/-81.2235752;3201 Rouse Rd, Orlando, FL 32817, USA;city;Orange County;32817;Florida;4.3;https://www.centurypa.com/senior-living/bridge-orlando/;N/A;(407) 384-5858
ChIJWQrrsjET54gRk1GWGQy_9rY;Renaissance Retirement Center;28.7729356/-81.28324259999999;300 W Airport Blvd, Sanford, FL 32773, USA;city;Seminole County;32773;Florida;;https://www.meridiansenior.com/community/renaissance-retirement-center/;N/A;(407) 323-7306
ChIJi7b1cQxy54gRyHlYBVRNtbQ;Serenades by Sonata at Longwood;28.6936016/-81.3457538;425 S Ronald Reagan Blvd, Longwood, FL 32750, USA;city;Seminole County;32750;Florida;;http://www.serenadesbysonata.com/;N/A;(407) 951-6450
ChIJEUhVXcjZ5ogRTXLmxE1qiEU;Spruce Creek Assisted Living;29.0922519/-81.00198189999999;5953 Broken Bow Ln, Port Orange, FL 32127, USA;city;Port Orange;32127;Volusia County;;http://www.sprucecreekalf.com/;N/A;(386) 872-6155
ChIJLXrAtTIo34gRuF-rPScLgA8;Tequesta Terrace;26.9646711/-80.0860052;400 N U.S. One, Tequesta, FL 33469, USA;city;US;33469;33469;4;http://www.tequestaterrace.com/;N/A;(561) 291-7026
ChIJ1zkGvOLX5ogRmy4AkVmQObI;Harbor Oaks Elderly Care Home;29.11458799999999/-80.9750059;158 Farmbrook Rd, Port Orange, FL 32127, USA;city;Volusia County;32127;Florida;3;N/A;N/A;(386) 767-1613
ChIJV-e2M40n54gRBZHz2CDj8h4;Manila Home Care Inc;29.11425699999999/-80.978129;5463 Landis Ave, Port Orange, FL 32127, USA;city;Port Orange;32127;Volusia County;;http://www.manilahomecare.com/;N/A;(386) 492-4119
ChIJRd4qR6IQ54gRtM0EmY1DEzU;Monastery Oaks, LLC;28.941347/-81.27223719999999;1801 Monastery Rd, Orange City, FL 32763, USA;city;Volusia County;32763;Florida;;http://www.monasteryoaks.com/;N/A;(386) 456-0049
ChIJ7-f011Zx54gRaepYCADSdP4;Life Care Centers of America - SE Division Office;28.675443/-81.419737;940 Centre Cir # 2020, Altamonte Springs, FL 32714, USA;city;Altamonte Springs;32714;Seminole County;4;http://www.lcca.com/;N/A;(407) 475-1686
ChIJMa8apEpp54gRIXpuhLz4coo;The Tremont;28.6473088/-81.2509319;7015 Red Bug Lake Rd, Oviedo, FL 32765, USA;city;Seminole County;32765;Florida;4.8;http://www.holidaytouch.com/our-communities/the-tremont;N/A;(407) 792-2721
ChIJq6qqqs4b2YgRg9MFvTZgIHU;Sunrise Senior Living;26.33058099999999/-80.1437334;6343 Via De Sonrisa Del Sur, Boca Raton, FL 33428, USA;city;Palm Beach County;33428;Florida;;http://www.sunriseseniorliving.com/;N/A;(561) 392-5940
ChIJ59jj7wjZ2IgRVGHHOJQHIL0;The Carlisle Palm Beach;26.584743/-80.040322;450 E Ocean Ave, Lantana, FL 33462, USA;city;Palm Beach County;33462;Florida;4.6;https://communities.seniorlifestyle.com/fl/lantana/450-east-ocean-avenue.html;N/A;(561) 612-4954
ChIJmYiLgZ-C54gRjdRAquTyLx8;Brookdale Ocoee;28.5705785/-81.5184965;80 N Clarke Rd, Ocoee, FL 34761, USA;city;Orange County;34761;Florida;3.3;https://www.brookdale.com/en/communities/brookdale-ocoee.html;N/A;(407) 519-1132
ChIJXUAwxhOG3YgRsgSVcFsOTDs;Ana Assisted Living Facility LLC;28.3210618/-81.35756499999999;140 Oaxaca Ln, Kissimmee, FL 34743, USA;city;Osceola County;34743;Florida;5;http://anaassistedlivingfacilityllc.com/;N/A;(407) 350-5904
ChIJVbVc9-qF3YgR7CAtthdVZTA;Osceola Council on Aging;28.2855551/-81.35948809999999;700 Generation Point, Kissimmee, FL 34744, USA;city;Osceola County;34744;Florida;4.1;http://www.osceolagenerations.org/;N/A;(407) 846-8532
ChIJdTvCPcCP3YgR0Vptqq4JUro;Savannah Court of St Cloud;28.232051/-81.3169659;3791 Old Canoe Creek Rd, St Cloud, FL 34769, USA;city;Osceola County;34769;Florida;1.8;http://www.slm.net/senior-living/fl/st-cloud/savannah-court-of-st-cloud/;N/A;(407) 589-0289
ChIJ-a-nWQeG3YgRI-w9r3hos2E;Amberlake Assisted Living;28.3050243/-81.3462581;2411 Fortune Rd, Kissimmee, FL 34744, USA;city;Osceola County;34744;Florida;3.7;N/A;N/A;(407) 348-6100
ChIJrz90TwuD3YgRqAurxkv-dDM;Good Samaritan Society - Kissimmee Village;28.2603833/-81.4504989;4250 Village Dr, Kissimmee, FL 34746, USA;city;Osceola County;34746;Florida;3.3;https://www.good-sam.com/locations/kissimmee-village;N/A;(888) 811-1943
ChIJW9PoE72d3YgRUI3fWLZ_Pfw;Golden Age Senior Living Care;28.161491/-81.492136;533 Bristol Cir, Kissimmee, FL 34758, USA;city;Osceola County;34758;Florida;5;http://www.gaslc.com/;N/A;(855) 236-0461
ChIJkd1YAaWG3YgRPjoWgbpv_EM;Keystone Villas Assisted Living Center;28.318438/-81.414446;1092 W Donegan Ave, Kissimmee, FL 34741, USA;city;Osceola County;34741;Florida;;http://centers.consulatehealthcare.com/fl/kissimmee/1092-w.-donegan-ave..html;N/A;(407) 846-8520
ChIJyw-2oWGe3YgRztQ87hHoLNg;Volterra At Solivita Marketplace;28.146377/-81.47161699999999;4602 Marigold Ave, Poinciana, FL 34758, USA;city;Osceola County;34758;Florida;5;https://www.volterraliving.com/our-locations/solivita-marketplace/;N/A;(407) 343-5044
ChIJy5GZkhaE3YgRBfXLESamDYw;Greenleaf Assisted Living;28.293005/-81.40938899999999;509 W Verona St, Kissimmee, FL 34741, USA;city;Osceola County;34741;Florida;4;http://greenleafalf.business.site/;N/A;(407) 931-3995
ChIJuze1AaeP3YgRpQs6YpoMhSA;Bishop Grady Villas;28.253912/-81.30993380000001;401 Bishop Grady Ct, St Cloud, FL 34769, USA;city;Osceola County;34769;Florida;;http://www.bishopgradyvillas.org/;N/A;(407) 892-6078
ChIJq8bDgy6H3YgR9kgodHhq1Cc;Spring Hills Hunters Creek - Assisted Senior Living Facility;28.364538/-81.42216119999999;3800 Town Center Blvd, Orlando, FL 32837, USA;city;Orange County;32837;Florida;5;http://www.spring-hills.com/senior-assisted-living-in-hunters-creek/;N/A;(321) 332-0013
ChIJwzR8p3eD3YgRiTL2alL1lkc;Good Samaritan Society;28.261754/-81.4407344;1550 Aldersgate Dr, Kissimmee, FL 34746, USA;city;Osceola County;34746;Florida;4.2;http://good-sam.com/;N/A;(407) 933-1325
ChIJb1QtD3iD3YgRvPKLb_XrqrA;Heritage Creekside;28.258445/-81.4487178;1550 Aldersgate Dr, Kissimmee, FL 34746, USA;city;Osceola County;34746;Florida;5;http://www.good-sam.com/;N/A;(407) 933-1999
ChIJqb9ozAWE3YgRB1lFWKwMyL8;Good Sheperd Assisted Living;28.3010197/-81.42147609999999;1707 W Oak St, Kissimmee, FL 34741, USA;city;Osceola County;34741;Florida;5;N/A;N/A;(407) 932-0084
ChIJ44iwOM-f3YgRoIDC77Mtitc;Ella's Place Assisted Living;28.0724825/-81.5002961;313 Dolphin Way, Kissimmee, FL 34759, USA;city;Polk County;34759;Florida;5;https://sites.google.com/site/ellasplace5/;N/A;(863) 496-0546
ChIJXe7dVaKP3YgRX_SI5-Y2oQI;Royal Gardens of St Cloud;28.2480726/-81.3153227;4511 Neptune Rd, St Cloud, FL 34769, USA;city;Osceola County;34769;Florida;5;N/A;N/A;(407) 892-2290
ChIJA3fC1DRx3YgRliOsqWWKu1Y;Crossroads;28.16074/-81.6035675;206 W Orange St, Davenport, FL 33837, USA;city;Polk County;33837;Florida;2.8;http://crossseniorcare.com/cr.html;N/A;(863) 422-4961
ChIJZUrNzHeG3YgRqnImozqaBUM;The Sisters' Assisted Living Facility;28.307545/-81.3701889;1849 Shadow Oaks Rd, Kissimmee, FL 34744, USA;city;Osceola County;34744;Florida;;N/A;N/A;(407) 847-4249
ChIJT2M4E9Jz3YgR4ZAmf_zj5Lw;Lake Hammock Village | Retirement Community;28.139857/-81.63751000000001;33844 US-27, Haines City, FL 33844, USA;city;Polk County;33844;Florida;4.7;http://www.floridacommunities.com/content.asp?tag=lake-hammock;N/A;(863) 421-5764
ChIJqy7shiCB54gRho4JQbRGSJg;Newport Senior Link;28.476655/-81.58428550000001;13506 Summerport Village Pkwy, Windermere, FL 34786, USA;city;Orange County;34786;Florida;4;http://www.npseniorlink.com/;N/A;(407) 308-2861
ChIJqfT08S6H3YgRY8JH74ysh4Q;Hunter's Creek Nursing & Rehab;28.3642683/-81.4208125;14155 Town Loop Blvd, Orlando, FL 32837, USA;city;Orange County;32837;Florida;2.1;N/A;N/A;(407) 541-2600
ChIJgx3B2aCP3YgRQVjnDFEjAXU;Plantation Bay Rehabilitation Center;28.253921/-81.313197;4641 Old Canoe Creek Rd, St Cloud, FL 34769, USA;city;Osceola County;34769;Florida;2.7;http://centers.consulatehealthcare.com/fl/st.-cloud/4641-old-canoe-creek-rd..html;N/A;(407) 892-7344
ChIJBalemqOP3YgR4x4sLNxi5ow;Palamar House;28.2481561/-81.3132624;4319 Neptune Rd, St Cloud, FL 34769, USA;city;Osceola County;34769;Florida;;http://www.palamarhouse.com/;N/A;(407) 498-0998
ChIJjSybNZSL3YgR6SdBb8vwXQo;Lake Hendon Estate Assisted Living;28.317435/-81.225678;5311 Carson St, St Cloud, FL 34771, USA;city;Osceola County;34771;Florida;;http://www.lakehendonestate.com/;N/A;(407) 891-2220
ChIJUf85uDV854gRwVv_RKbZYZM;Nurse On Call - Orlando;28.3725453/-81.2788827;6900 Tavistock Lakes Blvd Suite 250, Orlando, FL 32827, USA;city;Lake Nona;32827;Orlando;3.7;http://www.nurseoncallfl.com/;N/A;(407) 852-4009
ChIJL_Md9tCd3YgR6PjWYSJQLTg;Solivita by AV Homes;28.136553/-81.48104499999999;395 Village Dr, Kissimmee, FL 34759, USA;city;Polk County;34759;Florida;4.5;http://www.avhomesinc.com/communities/solivita;N/A;(888) 897-9709
ChIJo9P_lSdi54gRH2aFtbgXaNs;Watercrest of Lake Nona;28.424809/-81.25381899999999;9682 Lake Nona Village Pl, Orlando, FL 32827, USA;city;Orlando;32827;Orange County;5;http://www.watercrestseniorliving.com/lake-nona.html;N/A;(407) 226-3113
ChIJ2WvZIYkN3YgRic1so9MZVnE;Brookdale Winter Haven;27.9844443/-81.68632149999999;6110 Cypress Gardens Blvd, Winter Haven, FL 33884, USA;city;Polk County;33884;Florida;2.3;https://www.brookdale.com/en/communities/brookdale-winter-haven-al.html;N/A;(863) 877-3161
ChIJe7UohbqP3YgR9bobr1tVpD0;St Cloud Senior Center;28.2423827/-81.3074683;3101 17th St, St Cloud, FL 34769, USA;city;Osceola County;34769;Florida;4.8;http://www.stcloud.org/;N/A;(407) 957-7390
