Facility ID;Facility Name;Location (lat/lon);Address;city;county;Zip;state;rating(google);Website;Contact email;Contact Phone
ChIJ--9X1oOGwIcRbTCfUGPtzsI;Pebblebrooke Villas;39.1370806/-94.93975150000001;15541 Willow Dr, Basehor, KS 66007, USA;city;Fairmount;66007;Leavenworth County;;http://www.pebblebrookevillas.com/;N/A;(913) 724-2103
ChIJK1sbp03zwIcRV9ZLq0_ccpA;Parallel Senior Villas Apartments;39.129898/-94.725027;6246 Parallel Pkwy, Kansas City, KS 66102, USA;city;Kansas City;66102;Wyandotte County;;https://www.liveatparallelseniorvillas.com/;N/A;(913) 225-8772
ChIJNVfmE-z2wIcR0snWxYvcbqQ;Riverside Nursing & Rehab Center;39.17305449999999/-94.62030369999999;4700 NW Cliffview Drive, Riverside, MO 64150, USA;city;Pettis Township;64150;Platte County;3;http://www.riversidenursingandrehab.com/;N/A;(816) 741-5105
ChIJ9QW1oWLzwIcRrQJqbb4QfKw;Welborn Villa;39.14294279999999/-94.69791429999999;5122 Leavenworth Rd, Kansas City, KS 66104, USA;city;Kansas City;66104;Wyandotte County;;N/A;N/A;(913) 287-1215
ChIJdTr-hUXwwIcR0iL341M3Zwg;Posada Del Sol Senior Apartments;39.09223589999999/-94.59310429999999;1735 Summit St, Kansas City, MO 64108, USA;city;KCMO;64108;Kaw Township;;http://www.westsidehousing.org/findhousing/posada-del-sol-senior-community/;N/A;(816) 221-3537
ChIJJfASgyjqwIcRd96b4Ifc7ig;Brookdale Hospice Overland Park;38.9269053/-94.64814989999999;5401 College Blvd #112, Overland Park, KS 66211, USA;city;Leawood Country Manor;66211;Overland Park;;http://www.brookdale.com/en/our-services/home-health-services/hospice/brookdale-hospice-overland-park.html;N/A;(913) 663-0267
ChIJS2LIZhdfwIcR93oa7qpwm_I;Riverstone Retirement Community;39.25814919999999/-94.6694213;9000 N Congress Ave, Kansas City, MO 64153, USA;city;KCMO;64153;May;4.7;http://www.rlcommunities.com/locations/riverstone/;N/A;(816) 759-8761
ChIJpQwaxYuMwIcRtGghvogvyog;Pemberton Senior Living Center;39.1245391/-94.7720116;8301 Walker Ave, Kansas City, KS 66112, USA;city;Kansas City;66112;Wyandotte County;4.2;N/A;N/A;(913) 334-2005
ChIJT6gexVjxwIcRi3ZYsJqa2ho;Shalom House;39.1305359/-94.64328639999999;2100 N 13th St, Kansas City, KS 66104, USA;city;Kansas City;66104;Wyandotte County;5;https://catholiccharitiesks.org/where-we-work/shalom-house/;N/A;(913) 321-2206
ChIJtenlsDTrwIcRLV7Idcbs3_4;Delmar Gardens of Lenexa;38.9504459/-94.7270252;9701 Monrovia St, Lenexa, KS 66215, USA;city;Johnson County;66215;Kansas;3.1;http://www.delmargardens.com/;N/A;(913) 492-1130
ChIJjy6uIaY9ZogRpKlXiJhKHrw;Hometown Manor Assisted Living Community;37.0084655/-85.89997129999999;201 Trista Ln, Glasgow, KY 42141, USA;city;Barren County;42141;Kentucky;;http://www.hometownmanor.com/locations-.html;N/A;(270) 659-9167
ChIJ3U58aQA9ZogRi7U3BBxrpW0;Highland Ridge Assisted Living;37.01318860000001/-85.8911524;180 Scottie Dr, Glasgow, KY 42141, USA;city;Barren County;42141;Kentucky;;http://highlandridgeglasgow.com/;N/A;(270) 659-2548
ChIJu5yI8OHoZYgRsd93h_-Dyhw;Morningside of Bowling Green;36.9601084/-86.4572659;981 Campbell Ln, Bowling Green, KY 42104, USA;city;Warren County;42104;Kentucky;2.5;https://www.fivestarseniorliving.com/communities/ky/bowling-green/morningside-of-bowling-green;N/A;(270) 746-9600
ChIJccOdDqA9ZogRR9QGKMfFwOs;Glasgow State Nursing Facility;37.01373009999999/-85.9060934;199 State Ave, Glasgow, KY 42141, USA;city;Barren County;42141;Kentucky;5;N/A;N/A;(270) 659-4700
ChIJw-U_YG7oaIgRs8K6gLIwiZs;Robinbrooke Senior Living;37.72462399999999/-85.9037;201 Harmony Ct, Elizabethtown, KY 42701, USA;city;Hardin County;42701;Kentucky;5;https://www.robinbrooke.com/;N/A;(270) 505-4243
ChIJlx9XQenoaIgRgyQ946X3yTY;Allegro;37.7103014/-85.8719167;108 Diecks Dr, Elizabethtown, KY 42701, USA;city;Hardin County;42701;Kentucky;5;http://www.allegroliving.com/elizabethtown-ky.html;N/A;(270) 506-0047
ChIJlx6e6BfmZYgR6d3HV3Fo_I4;Arcadia Senior Living Bowling Green;36.965253/-86.407298;618 Lovers Ln, Bowling Green, KY 42101, USA;city;Warren County;42101;Kentucky;;https://www.arcadiabowlinggreen.com/;N/A;(502) 785-0947
ChIJXeibMEinZYgRMhaL0K5jzM8;Hometown Manor Assisted Living Community;36.8191367/-86.8831591;108 Boyles Dr, Russellville, KY 42276, USA;city;Logan County;42276;Kentucky;;http://www.hometownmanor.com/;N/A;(270) 726-4187
ChIJEzhPrPjoZYgRvfE7nR5uYV0;Massey Springs Senior Living;36.9434912/-86.4544597;2945 Smallhouse Rd, Bowling Green, KY 42104, USA;city;Bowling Green;42104;Warren County;5;http://www.masseyspringsseniorliving.com/;N/A;(270) 842-0004
ChIJbyLvCH5Lb4gRH2zJ7QzHSsI;BeeHive Homes of Leitchfield;37.4962316/-86.2921513;1417 Brandenburg Rd, Leitchfield, KY 42754, USA;city;Grayson County;42754;Kentucky;5;http://beehivehomes.com/location/leitchfield;N/A;(270) 681-6760
ChIJQ6gcQ-joZYgRUfyCYl-Z8Rw;Village Manor;36.961701/-86.449259;1800 Westen St, Bowling Green, KY 42104, USA;city;Warren County;42104;Kentucky;3.7;http://www.liveatvillagemanor.com/;N/A;(270) 796-6643
ChIJW13wTMwYZogRyyIIIs1kdDg;Senior Center;37.13921559999999/-85.9579823;105 Duke St, Cave City, KY 42127, USA;city;Barren County;42127;Kentucky;;http://chfs.ky.gov/dail/bradd.htm;N/A;(270) 773-2800
ChIJx8eMN4joZYgRjBCahG-v8EI;Chandler Park Assisted Living;36.94573059999999/-86.43317130000001;2643 Chandler Dr, Bowling Green, KY 42104, USA;city;Warren County;42104;Kentucky;;http://www.chandlerparkassistedliving.com/;N/A;(270) 842-2626
ChIJZ5f0uIHoZYgR4VxoizrwQEA;Fern Terrace of Bowling Green;36.94637799999999/-86.419347;1030 Shive Ln # 145, Bowling Green, KY 42103, USA;city;Bowling Green;42103;Warren County;;http://www.fernterrace.com/;N/A;(270) 781-6784
ChIJizOItyEWZogRqO2MFepxX_w;Barren County Health Care Center;36.9940644/-85.9334107;300 Westwood St, Glasgow, KY 42141, USA;city;Barren County;42141;Kentucky;;http://www.glasgowbchc.com/;N/A;(270) 651-9131
ChIJNbMchJg9ZogRMqlluTHWB48;Community Action-Southern Ky;37.0050282/-85.91036799999999;411 Happy Valley Rd, Glasgow, KY 42141, USA;city;Barren County;42141;Kentucky;5;http://www.casoky.org/;N/A;(270) 651-8171
ChIJP111p2Q6ZIgROYhlwCDLYpY;Brookdale Gallatin;36.3724666/-86.46418679999999;400 Hancock St, Gallatin, TN 37066, USA;city;Sumner County;37066;Tennessee;5;https://www.brookdale.com/en/communities/brookdale-gallatin.html;N/A;(615) 461-1946
ChIJwxcxzi7mZYgRhX-9eJscoRo;Bowling Green Retirement Village;36.9503818/-86.4146598;445 Middle Bridge Rd W, Bowling Green, KY 42103, USA;city;Warren County;42103;Kentucky;5;https://www.bgrv.com/;N/A;(270) 842-5433
ChIJVaQ9d-s9ZogRQn-lhsd7Cn0;Senior Center Glasgow;36.9888117/-85.91447629999999;117 Mayfield Plaza # A, Glasgow, KY 42141, USA;city;Glasgow;42141;Barren County;;http://chfs.ky.gov/dail/bradd.htm;N/A;(270) 651-6288
ChIJs0ZtUknvZYgRqnt3-pqhzmk;Comfort Keepers;36.9925366/-86.43399590000001;730 Fairview Ave Ste A3, Bowling Green, KY 42101, USA;city;US;42101;42101;4;http://hopkinsville-755.comfortkeepers.com/;N/A;(270) 782-3600
ChIJsadHf6c9ZogREqXk08yv4Zo;Glenview Health Care Facility activities;37.01130450000001/-85.90288819999999;1002 Glenview Dr, Glasgow, KY 42141, USA;city;Barren County;42141;Kentucky;5;N/A;N/A;(270) 651-8332
ChIJKyw8RUbvaIgRJ0WHtTgNFJo;Bluegrass Assisted Living;37.7176625/-85.8365273;1108 Regency Way, Elizabethtown, KY 42701, USA;city;Hardin County;42701;Kentucky;5;http://www.bluegrassassistliving.com/;N/A;(270) 234-9440
ChIJWb_CP9khZIgRT2hD-tZMCDg;Elmcroft of Lebanon TN;36.21120580000001/-86.31056699999999;801 W Main St, Lebanon, TN 37087, USA;city;Wilson County;37087;Tennessee;5;http://www.elmcroft.com/community/elmcroft-of-lebanon-tn/;N/A;(615) 444-7016
ChIJO-ThZKE4ZIgRhzqACSCTdHc;Elmcroft of Hendersonville;36.31911900000001/-86.575873;1020 Carrington Pl, Hendersonville, TN 37075, USA;city;Sumner County;37075;Tennessee;5;http://www.elmcroft.com/community/elmcroft-of-hendersonville/;N/A;(615) 264-2440
ChIJ3-o972NyaIgRFow1lW57BmA;Bluegrass Way Senior Living;37.36049569999999/-85.31790149999999;100 Garden Way, Campbellsville, KY 42718, USA;city;Taylor County;42718;Kentucky;5;http://www.bluegrasswayseniorliving.com/;N/A;(270) 789-1200
ChIJoZaGdP-eaIgRTQwSTEjnHwA;Hart County Manor;37.2699196/-85.88669449999999;205 Bridge St, Munfordville, KY 42765, USA;city;Hart County;42765;Kentucky;;https://hartcounty.ky.gov/Services/Health/Pages/Nursing-Homes.aspx;N/A;(270) 524-7327
ChIJQ9rfsSEWZogRAgyoB3sqgA8;Diversicare of Glasgow;36.9940644/-85.9334107;300 Westwood St, Glasgow, KY 42141, USA;city;Barren County;42141;Kentucky;3;https://diversicareofglasgow.com/;N/A;(270) 651-9131
ChIJbcaxqyjIZYgRwOtSc9NbkSs;New Haven Assisted Living;36.7003535/-86.57560319999999;1119 Brookhaven Rd, Franklin, KY 42134, USA;city;Simpson County;42134;Kentucky;;N/A;N/A;(270) 598-8831
ChIJv_oxfAkCQ4gR_mZITX9xnm0;Morning Pointe of Richmond;37.7373095/-84.2653122;1400 Gibson Bay Dr, Richmond, KY 40475, USA;city;Madison County;40475;Kentucky;5;https://www.morningpointe.com/locations/richmond-assisted-living-type-services/;N/A;(859) 626-5000
ChIJzbCLMbFJXYgRCYoY7O4eeNI;The Neighborhood of Somerset;37.05489799999999/-84.6324659;100 Neighborly Way, Somerset, KY 42503, USA;city;Pulaski County;42503;Kentucky;5;https://www.fivestarseniorliving.com/communities/ky/somerset/the-neighborhood-of-somerset;N/A;(606) 677-0166
ChIJZXjByFzNXIgRcIYyG-Q_Qrc;Laurel Village;37.1329277/-84.0908104;815 N Mill St, London, KY 40741, USA;city;Laurel County;40741;Kentucky;;http://www.laurelseniorliving.com/;N/A;(606) 864-9015
ChIJ1Q8raAY2XYgRVSC6DhZuN8c;Highlands Place;37.0840017/-84.596345;225 Norfleet Dr, Somerset, KY 42501, USA;city;Pulaski County;42501;Kentucky;5;http://www.enlivant.com/communities/kentucky/highlands-place-somerset;N/A;(606) 244-0740
ChIJ3TRrNjLFXIgRfIQQef4X8TI;Christian Care Communities;36.95532559999999/-84.07525029999999;116 S Commonwealth Ave, Corbin, KY 40701, USA;city;Knox County;40701;Kentucky;4.5;http://www.christiancarecommunities.org/;N/A;(606) 258-2500
ChIJ3ZUm8BxOQ4gRf5c0QXalSNM;Laurel Creek Health Care Center;37.23105139999999/-83.76797309999999;1033 KY-11, Manchester, KY 40962, USA;city;Clay County;40962;Kentucky;;http://laurelcreekhealthcarecenter.com/;N/A;(606) 598-6163
ChIJFVK1JNLaXIgR1fFtxhh4GlA;Cortn Senior Housing;36.9452378/-84.1069232;201 Bishop St, Corbin, KY 40701, USA;city;Whitley County;40701;Kentucky;;N/A;N/A;(606) 523-8333
ChIJ3Va7aAY2XYgRhBKrV2v5kXo;Sunrise Manor Nursing;37.0843324/-84.5975777;200 Norfleet Dr, Somerset, KY 42501, USA;city;Pulaski County;42501;Kentucky;;N/A;N/A;(606) 678-5104
ChIJYSjCwhTFXIgRBoLgWophlHA;Chapel House;36.9544/-84.0792;1375 Master St, Corbin, KY 40701, USA;city;Knox County;40701;Kentucky;5;https://www.christiancarecommunities.org/locations/louisville/chapel-house-and-friendship-house/;N/A;(606) 523-1095
ChIJA87oUv81XYgRzLbF1qYB5Hc;Somerview Personal Care Home;37.09486829999999/-84.60593399999999;202 N Main St, Somerset, KY 42501, USA;city;Pulaski County;42501;Kentucky;;N/A;N/A;(606) 678-0440
ChIJSbbdTQBKXYgRBgNpdDlSSF4;Crestview Personal Care;37.0911762/-84.60836329999999;235 S Richardson Dr, Somerset, KY 42501, USA;city;Pulaski County;42501;Kentucky;1;N/A;N/A;(606) 678-8927
ChIJOZr9agaAXIgR7wdNaW2e4PM;Senior Citizens Home Assist;36.4423065/-83.60147680000001;607 Oak Ave, New Tazewell, TN 37825, USA;city;Claiborne County;37825;Tennessee;;https://schas.org/;N/A;(423) 626-0087
ChIJUZLQlv9PQogR44CFXdaPdzs;Liberty Ridge Senior Living;38.0182048/-84.4368836;701 Liberty Ridge Ln, Lexington, KY 40509, USA;city;Lexington;40509;Fayette County;4.6;http://www.assistedlivinglexingtonky.com/;N/A;(859) 543-9449
ChIJdWrLwFtDQogRG-8uE30lD4M;Lexington Country Place;38.0350474/-84.5286088;700 Mason Headley Rd, Lexington, KY 40504, USA;city;Fayette County;40504;Kentucky;;https://www.fivestarseniorliving.com/communities/ky/lexington/lexington-country-place;N/A;(859) 259-3486
ChIJi2LqkO9DQogRiV9CMFpTB5o;Magnolia Springs Senior Living of Lexington;38.09383479999999/-84.5334287;2701, Magnolia Springs Dr, Lexington, KY 40511, USA;city;KY;40511;United States;5;http://lexington.magnolia-springs.net/;N/A;(859) 410-6575
ChIJ864QGBZbQogRw1p8_zG0zZA;Mayfair Village Retirement Community;37.997393/-84.49474699999999;3310 Tates Creek Rd, Lexington, KY 40502, USA;city;Lexington;40502;Fayette County;4;http://www.mayfairvillagelexington.com/;N/A;(859) 266-2129
ChIJSWWxfql1QogR625XoqEzzE0;Ashwood Place;38.1604974/-84.90325759999999;102 Leonardwood Dr, Frankfort, KY 40601, USA;city;Franklin County;40601;Kentucky;5;https://www.fivestarseniorliving.com/communities/ky/frankfort/ashwood-place;N/A;(502) 223-5551
ChIJsahZZ6jHQYgRNRm61vN5G_U;Magnolia Springs Senior Living;38.9920604/-84.63874389999999;7665 Ewing Blvd, Florence, KY 41042, USA;city;Boone County;41042;Kentucky;;http://florence.magnolia-springs.net/;N/A;(859) 282-1328
ChIJH3wF0VtDQogRjSHxysV9eFo;The Lafayette;38.035745/-84.52859099999999;690 Mason Headley Rd, Lexington, KY 40504, USA;city;Fayette County;40504;Kentucky;;https://www.fivestarseniorliving.com/communities/ky/lexington/the-lafayette;N/A;(859) 278-9080
ChIJp4EfNhoaeogRVSedZU-VajQ;Morningside of Paducah;37.0404416/-88.646784;1700 Elmdale Rd, Paducah, KY 42003, USA;city;McCracken County;42003;Kentucky;4.8;https://www.fivestarseniorliving.com/communities/ky/paducah/morningside-of-paducah;N/A;(270) 534-9173
ChIJCTJdWyIJaYgRTv-XjMvcqOo;Wesley Manor;38.11643979999999/-85.6641939;5012 E Manslick Rd, Louisville, KY 40219, USA;city;Louisville;40219;Jefferson County;3.6;http://www.wesman.org/;N/A;(502) 969-3277
ChIJscPM70yte4gRjVVIsc07ri0;Brookdale Murray;36.59487000000001/-88.3114904;905 Glendale Rd, Murray, KY 42071, USA;city;Calloway County;42071;Kentucky;;https://www.brookdale.com/en/communities/brookdale-murray.html;N/A;(270) 506-1708
ChIJMaGEmXQzZYgRhHd6hkugRiI;Morningside of Hopkinsville;36.822276/-87.5034057;4190 Lafayette Rd, Hopkinsville, KY 42240, USA;city;Christian County;42240;Kentucky;4.8;https://www.fivestarseniorliving.com/communities/ky/hopkinsville/morningside-of-hopkinsville;N/A;(270) 885-0220
ChIJpfuJh6haQogRlAqixpujIXo;Brookdale Richmond Place;38.0061092/-84.44169579999999;3051 Rio Dosa Dr, Lexington, KY 40509, USA;city;Fayette County;40509;Kentucky;1;https://www.brookdale.com/en/communities/brookdale-richmond-place.html;N/A;(859) 317-2959
ChIJG387DopcQogR53WHlCgArOY;Legacy Reserve at Fritz Farm;37.9753967/-84.5291984;2700 Man O War Blvd, Lexington, KY 40515, USA;city;Lexington;40515;Fayette County;5;http://www.legacyreserveky.com/;N/A;(859) 286-5111
ChIJu1XmL5lcQogRsXGhlK3fEXI;Morning Pointe of Lexington;37.99629399999999/-84.52804599999999;233 Ruccio Way, Lexington, KY 40503, USA;city;Fayette County;40503;Kentucky;3.8;https://www.morningpointe.com/locations/lexington-assisted-living-type-services/;N/A;(859) 554-0060
ChIJz5Y44ROnaYgRAjQVo4h_-bg;Traditions at Beaumont;38.1215067/-85.5757766;10210 Long Home Rd, Louisville, KY 40291, USA;city;Jefferson County;40291;Kentucky;4.3;http://www.traditionsatbeaumont.com/;N/A;(502) 231-4522
ChIJZXjByFzNXIgRNYU5L3ipfDU;Laurel Heights Home-Elderly;37.1325632/-84.09127989999999;208 W 12th St, London, KY 40741, USA;city;Laurel County;40741;Kentucky;4.8;http://laurelhousing.com/;N/A;(606) 864-4155
ChIJ12OctCdSaIgR1-wF4sQVuHg;Life Care Center of Bardstown;37.817457/-85.455139;120 Life Care Way, Bardstown, KY 40004, USA;city;Nelson County;40004;Kentucky;1;http://lifecarecenterofbardstown.com/;N/A;(502) 348-4220
ChIJbShLzeTBaYgR5_gvD_gWiYY;Masonic Home of Shelbyville;38.2130207/-85.1942157;711 Frankfort Rd, Shelbyville, KY 40065, USA;city;Shelby County;40065;Kentucky;5;http://www.masonichomesky.com/;N/A;(502) 633-3486
ChIJiYFg6eA_XIgRxuVq2zNE7Q8;Elmcroft of Halls;36.089879/-83.935817;7521 Andersonville Pike, Knoxville, TN 37938, USA;city;Knox County;37938;Tennessee;5;http://www.elmcroft.com/community/elmcroft-of-halls/;N/A;(865) 925-2668
ChIJl5qMvHMzXIgRCHI_NQ5Livg;Brookdale Oak Ridge;36.01971979999999/-84.2345931;734 Emory Valley Rd, Oak Ridge, TN 37830, USA;city;Anderson County;37830;Tennessee;3;https://www.brookdale.com/en/communities/brookdale-oak-ridge.html;N/A;(865) 276-1946
ChIJrZXmANWwQYgRVwFkagUuh-c;Baptist Life Communities;39.0406828/-84.63687609999999;1452 Donaldson Hwy, Erlanger, KY 41018, USA;city;Boone County;41018;Kentucky;;http://www.blcnky.com/;N/A;(859) 547-3344
ChIJpXOKCtRcQogRjbTWIB_6Q5E;Provision Living at Beaumont Centre;38.0188509/-84.55883469999999;1165 Monarch St, Lexington, KY 40513, USA;city;Lexington;40513;Fayette County;4.7;http://www.provisionliving.com/;N/A;(859) 823-5055
ChIJa66_4z35W4gRLpLa8HHekgc;Brookdale Sevierville;35.84936980000001/-83.53383239999999;1020 Middle Creek Rd, Sevierville, TN 37862, USA;city;Sevier County;37862;Tennessee;5;https://www.brookdale.com/en/communities/brookdale-sevierville.html;N/A;(865) 248-6562
ChIJ-TC1RQq3QYgRgY303tt6ZD4;Home Instead Senior Care;39.052168/-84.562344;224 Grandview Dr #100, Fort Mitchell, KY 41017, USA;city;Fort Mitchell;41017;Kenton County;4.6;https://www.homeinstead.com/287?utm_source=google&utm_medium=organic&utm_campaign=gmb;N/A;(859) 282-8682
ChIJ2wsNQPi3QYgR0WrW9x4d9XE;Long House;39.0314482/-84.5946907;3000 Riggs Rd, Erlanger, KY 41018, USA;city;Kenton County;41018;Kentucky;3.8;http://www.blcnky.com/;N/A;(859) 727-9330
ChIJTahe-dSwQYgRYq4JCFxhFnU;Ivy Knoll Caring Senior Community;39.06449500000001/-84.51990499999999;800 Highland Ave, Covington, KY 41011, USA;city;Kenton County;41011;Kentucky;5;http://ivy-knoll-caring-senior-community.business.site/;N/A;(859) 491-3800
ChIJ2eQS6f3HQYgRPfmg-H-TvE4;Villasprings-Erlanger Health;39.03091300000001/-84.6134234;630 Viox Dr, Erlanger, KY 41018, USA;city;Kenton County;41018;Kentucky;2.6;http://www.carespring.com/;N/A;(859) 727-6700
ChIJX2zhgyxxRogRsuaeuKODWcg;Morning Pointe of Russell;38.5121866/-82.6857849;1000 Addington Dr, Russell, KY 41169, USA;city;Greenup County;41169;Kentucky;2;https://www.morningpointe.com/locations/russell-assisted-living-type-services/;N/A;(606) 833-1120
ChIJBTz6u4-aQogRkTubW7egbhk;Parkview Manor Assisted Living Community, LLC;37.6602766/-84.78536219999999;1008 Argyll Woods, Danville, KY 40422, USA;city;Boyle County;40422;Kentucky;;http://www.pvmanor.com/;N/A;(859) 236-1557
ChIJn9JGPmGaQogRgH0-v6irJ-w;Morning Pointe of Danville, Kentucky;37.6474468/-84.79051919999999;1375 Perryville Rd, Danville, KY 40422, USA;city;Boyle County;40422;Kentucky;5;https://www.morningpointe.com/locations/danville-assisted-living-type-services/;N/A;(859) 965-1008
ChIJ8_3iMgyaQogR4DMmeB-txNQ;Danville-Boyle County Senior Citizens Center: The Gathering Place;37.62568700000001/-84.78278999999999;569 Jean Dr, Danville, KY 40422, USA;city;Boyle County;40422;Kentucky;4.3;http://www.afunplaceforseniors.org/;N/A;(859) 236-2070
ChIJTelnNTRSaIgR_QdrJIYPN8A;Windsor Gardens of Bardstown;37.826446/-85.47494700000001;101 Isaac Greer Ct, Bardstown, KY 40004, USA;city;Nelson County;40004;Kentucky;5;http://www.windsorgardens.com/;N/A;(502) 349-6214
ChIJJ21967tNaIgRxIhJvJtU3tw;Bluegrass Assisted Living;37.8330362/-85.4108851;107 Thruway Dr, Bardstown, KY 40004, USA;city;Nelson County;40004;Kentucky;4.7;http://www.bluegrassassistliving.com/;N/A;(502) 349-2026
ChIJ-co3ByilaYgRnXFeAj4mHhI;Scholten Family Care Home;38.0886096/-85.4842549;2695 King's Church Rd, Taylorsville, KY 40071, USA;city;Bullitt County;40071;Kentucky;;N/A;N/A;(502) 239-8731
ChIJ7QIsMHcXaYgRmv8_OdBX8OE;South Oaks Senior Housing;38.0884191/-85.8849396;11717 Tierney Ave, Louisville, KY 40272, USA;city;Jefferson County;40272;Kentucky;3.7;N/A;N/A;(502) 995-4497
ChIJwRiuANcQaYgRj_TjToqwkj8;Park Terrace Health Campus;38.113895/-85.84065000000001;9700 Stonestreet Rd, Louisville, KY 40272, USA;city;Jefferson County;40272;Kentucky;4.2;http://www.parkterracehc.com/;N/A;(502) 995-6600
ChIJL3LIkXkKaYgRZA4nM3wnofY;Morning Pointe of Louisville;38.17802380000001/-85.6062338;4711 S Hurstbourne Pkwy, Louisville, KY 40291, USA;city;Jefferson County;40291;Kentucky;4.4;https://www.morningpointelouisville.com/;N/A;(502) 792-9582
ChIJ62CZWioRaYgRelqXZtADKck;Heartsong Memory Care;38.11863710000001/-85.84558349999999;9260 Stonestreet Rd, Louisville, KY 40272, USA;city;Jefferson County;40272;Kentucky;3.7;http://www.heartsong-mc.com/;N/A;(502) 935-3300
ChIJQe3WchoEaYgRpxel_B6Bq4s;Colonial House-Shepherdsville;37.9993075/-85.69467619999999;1516 KY-44, Shepherdsville, KY 40165, USA;city;Bullitt County;40165;Kentucky;3.7;http://colonialhousepersonalcare.com/;N/A;(502) 543-7042
ChIJKRlh9Q9OaIgR6LPDtgDW3m4;Hometown Manor Assisted Living;37.7957937/-85.4272258;103 Manor Dr, Bardstown, KY 40004, USA;city;Nelson County;40004;Kentucky;5;http://www.hometownmanor.com/;N/A;(502) 348-4663
ChIJb3xRHyULaYgRTTxQfvJ6eF4;Twinbrook Assisted Living;38.223426/-85.65258799999999;3525 Ephraim McDowell Dr, Louisville, KY 40205, USA;city;Louisville;40205;Jefferson County;5;http://www.twinbrookassistedliving.com/;N/A;(502) 452-6330
ChIJrZLpyidSaIgRsroGdUr9e_U;Windsor Gardens;37.80934610000001/-85.46729599999999;101 W Stephen Foster Ave, Bardstown, KY 40004, USA;city;Nelson County;40004;Kentucky;;http://windsorgardens.com/;N/A;(502) 707-1012
